AS_ID,RES_TYPE,RES_ID,PNODE_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP
AS_NP26,GEN,PGSB_1_PDRP67,PGSB_1_PDRP67-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3367
AS_NP15,GEN,PGSB_1_PDRP68,PGSB_1_PDRP68-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3368
AS_NP26,GEN,PGSB_1_PDRP68,PGSB_1_PDRP68-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3368
AS_NP15,GEN,PGSB_1_PDRP69,PGSB_1_PDRP69-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3369
AS_NP26,GEN,PGSB_1_PDRP69,PGSB_1_PDRP69-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3369
AS_NP15,GEN,PGSB_1_PDRP70,PGSB_1_PDRP70-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3370
AS_NP26,GEN,PGSB_1_PDRP70,PGSB_1_PDRP70-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3370
AS_NP26,GEN,PGSB_1_PDRP71,PGSB_1_PDRP71-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3371
AS_NP15,GEN,PGSB_1_PDRP71,PGSB_1_PDRP71-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3371
AS_NP26,GEN,PGSB_1_PDRP72,PGSB_1_PDRP72-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3372
AS_NP15,GEN,PGSB_1_PDRP72,PGSB_1_PDRP72-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3372
AS_NP26,GEN,PGSB_1_PDRP73,PGSB_1_PDRP73-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3373
AS_NP15,GEN,PGSB_1_PDRP73,PGSB_1_PDRP73-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3373
AS_NP15,GEN,PGSB_1_PDRP74,PGSB_1_PDRP74-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3374
AS_NP26,GEN,PGSB_1_PDRP74,PGSB_1_PDRP74-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3374
AS_NP15,GEN,PGSB_1_PDRP76,PGSB_1_PDRP76-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3375
AS_NP26,GEN,PGSB_1_PDRP76,PGSB_1_PDRP76-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3375
AS_NP26,GEN,PGSB_1_PDRP77,PGSB_1_PDRP77-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3376
AS_NP15,GEN,PGSB_1_PDRP77,PGSB_1_PDRP77-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3376
AS_NP15,GEN,PGSB_1_PDRP78,PGSB_1_PDRP78-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3377
AS_NP26,GEN,PGSB_1_PDRP78,PGSB_1_PDRP78-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3377
AS_NP15,GEN,PGSB_1_PDRP87,PGSB_1_PDRP87-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3378
AS_NP26,GEN,PGSB_1_PDRP87,PGSB_1_PDRP87-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3378
AS_NP15,GEN,PGSB_1_PDRP89,PGSB_1_PDRP89-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3379
AS_NP26,GEN,PGSB_1_PDRP89,PGSB_1_PDRP89-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3379
AS_NP15,GEN,PGSB_1_PDRP90,PGSB_1_PDRP90-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3380
AS_NP26,GEN,PGSB_1_PDRP90,PGSB_1_PDRP90-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3380
AS_NP26,GEN,PGSB_1_PDRP91,PGSB_1_PDRP91-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3381
AS_NP15,GEN,PGSB_1_PDRP91,PGSB_1_PDRP91-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3381
AS_NP26,GEN,PGSB_1_PDRP92,PGSB_1_PDRP92-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3382
AS_NP15,GEN,PGSB_1_PDRP92,PGSB_1_PDRP92-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3382
AS_NP26,GEN,PGSB_1_PDRP93,PGSB_1_PDRP93-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3383
AS_NP15,GEN,PGSB_1_PDRP93,PGSB_1_PDRP93-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3383
AS_NP15,GEN,PGSB_1_PDRP94,PGSB_1_PDRP94-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3384
AS_NP26,GEN,PGSB_1_PDRP94,PGSB_1_PDRP94-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3384
AS_NP15,GEN,PGSB_1_PDRP95,PGSB_1_PDRP95-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3385
AS_NP26,GEN,PGSB_1_PDRP95,PGSB_1_PDRP95-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3385
AS_NP26,GEN,PGSB_1_PDRP96,PGSB_1_PDRP96-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3386
AS_NP15,GEN,PGSB_1_PDRP96,PGSB_1_PDRP96-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3386
AS_NP15,GEN,PGSB_1_PDRP98,PGSB_1_PDRP98-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3387
AS_NP26,GEN,PGSB_1_PDRP98,PGSB_1_PDRP98-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3387
AS_NP26,GEN,PGSB_1_PDRP99,PGSB_1_PDRP99-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3388
AS_NP15,GEN,PGSB_1_PDRP99,PGSB_1_PDRP99-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3388
AS_NP15,GEN,PGSB_1_RDRR02,PGSB_1_RDRR02-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3389
AS_NP26,GEN,PGSB_1_RDRR02,PGSB_1_RDRR02-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3389
AS_NP26,GEN,PGSF_2_PDRP03,PGSF_2_PDRP03-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3390
AS_NP15,GEN,PGSF_2_PDRP03,PGSF_2_PDRP03-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3390
AS_NP26,GEN,PGSF_2_PDRP04,PGSF_2_PDRP04-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3391
AS_NP15,GEN,PGSF_2_PDRP04,PGSF_2_PDRP04-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3391
AS_NP26,GEN,PGSF_2_PDRP08,PGSF_2_PDRP08-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3392
AS_NP15,GEN,PGSF_2_PDRP08,PGSF_2_PDRP08-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3392
AS_NP26,GEN,PGSF_2_PDRP12,PGSF_2_PDRP12-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3393
AS_NP15,GEN,PGSF_2_PDRP12,PGSF_2_PDRP12-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3393
AS_NP15,GEN,PGSF_2_PDRP13,PGSF_2_PDRP13-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3394
AS_NP26,GEN,PGSF_2_PDRP13,PGSF_2_PDRP13-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3394
AS_NP15,GEN,PGSF_2_PDRP14,PGSF_2_PDRP14-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3395
AS_NP26,GEN,PGSF_2_PDRP14,PGSF_2_PDRP14-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3395
AS_NP26,GEN,PGSF_2_PDRP15,PGSF_2_PDRP15-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3396
AS_NP15,GEN,PGSF_2_PDRP15,PGSF_2_PDRP15-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3396
AS_NP26,GEN,PGSF_2_PDRP18,PGSF_2_PDRP18-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3397
AS_NP15,GEN,PGSF_2_PDRP18,PGSF_2_PDRP18-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3397
AS_NP26,GEN,PGSF_2_PDRP19,PGSF_2_PDRP19-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3398
AS_NP15,GEN,PGSF_2_PDRP19,PGSF_2_PDRP19-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3398
AS_NP26,GEN,PGSF_2_PDRP20,PGSF_2_PDRP20-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3399
AS_NP15,GEN,PGSF_2_PDRP20,PGSF_2_PDRP20-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3399
AS_NP15,GEN,PGSF_2_PDRP21,PGSF_2_PDRP21-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3400
AS_NP26,GEN,PGSF_2_PDRP21,PGSF_2_PDRP21-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3400
AS_NP15,GEN,PGSF_2_PDRP22,PGSF_2_PDRP22-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3401
AS_NP26,GEN,PGSF_2_PDRP22,PGSF_2_PDRP22-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3401
AS_NP26,GEN,PGSF_2_PDRP23,PGSF_2_PDRP23-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3402
AS_NP15,GEN,PGSF_2_PDRP23,PGSF_2_PDRP23-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3402
AS_NP15,GEN,PGSF_2_PDRP26,PGSF_2_PDRP26-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3403
AS_NP26,GEN,PGSF_2_PDRP26,PGSF_2_PDRP26-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3403
AS_NP26,GEN,PGSF_2_PDRP27,PGSF_2_PDRP27-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3404
AS_NP15,GEN,PGSF_2_PDRP27,PGSF_2_PDRP27-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3404
AS_NP26,GEN,PGSF_2_PDRP28,PGSF_2_PDRP28-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3405
AS_NP15,GEN,PGSF_2_PDRP28,PGSF_2_PDRP28-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3405
AS_NP26,GEN,PGSF_2_PDRP29,PGSF_2_PDRP29-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3406
AS_NP15,GEN,PGSF_2_PDRP29,PGSF_2_PDRP29-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3406
AS_NP26,GEN,PGSF_2_PDRP33,PGSF_2_PDRP33-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3407
AS_NP15,GEN,PGSF_2_PDRP33,PGSF_2_PDRP33-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3407
AS_NP15,GEN,PGSF_2_PDRP34,PGSF_2_PDRP34-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3408
AS_NP26,GEN,PGSF_2_PDRP34,PGSF_2_PDRP34-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3408
AS_NP15,GEN,PGSF_2_PDRP35,PGSF_2_PDRP35-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3409
AS_NP26,GEN,PGSF_2_PDRP35,PGSF_2_PDRP35-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3409
AS_NP15,GEN,PGSF_2_PDRP36,PGSF_2_PDRP36-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3410
AS_NP26,GEN,PGSF_2_PDRP36,PGSF_2_PDRP36-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3410
AS_NP26,GEN,PGSF_2_PDRP37,PGSF_2_PDRP37-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3411
AS_NP15,GEN,PGSF_2_PDRP37,PGSF_2_PDRP37-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3411
AS_NP26,GEN,PGSF_2_PDRP38,PGSF_2_PDRP38-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3412
AS_NP15,GEN,PGSF_2_PDRP38,PGSF_2_PDRP38-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3412
AS_NP26,GEN,PGSF_2_PDRP43,PGSF_2_PDRP43-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3413
AS_NP15,GEN,PGSF_2_PDRP43,PGSF_2_PDRP43-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3413
AS_NP15,GEN,PGSF_2_PDRP46,PGSF_2_PDRP46-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3414
AS_NP26,GEN,PGSF_2_PDRP46,PGSF_2_PDRP46-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3414
AS_NP26,GEN,PGSF_2_PDRP49,PGSF_2_PDRP49-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3415
AS_NP15,GEN,PGSF_2_PDRP49,PGSF_2_PDRP49-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3415
AS_NP26,GEN,PGSF_2_PDRP50,PGSF_2_PDRP50-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3416
AS_NP15,GEN,PGSF_2_PDRP50,PGSF_2_PDRP50-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3416
AS_NP26,GEN,PGSF_2_PDRP51,PGSF_2_PDRP51-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3417
AS_NP15,GEN,PGSF_2_PDRP51,PGSF_2_PDRP51-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3417
AS_NP15,GEN,PGSF_2_PDRP52,PGSF_2_PDRP52-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3418
AS_NP26,GEN,PGSF_2_PDRP52,PGSF_2_PDRP52-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3418
AS_NP26,GEN,PGSF_2_PDRP53,PGSF_2_PDRP53-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3419
AS_NP15,GEN,PGSF_2_PDRP53,PGSF_2_PDRP53-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3419
AS_NP26,GEN,PGSF_2_PDRP54,PGSF_2_PDRP54-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3420
AS_NP15,GEN,PGSF_2_PDRP54,PGSF_2_PDRP54-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3420
AS_NP26,GEN,PGSF_2_PDRP55,PGSF_2_PDRP55-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3421
AS_NP15,GEN,PGSF_2_PDRP55,PGSF_2_PDRP55-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3421
AS_NP15,GEN,PGSI_1_PDRP02,PGSI_1_PDRP02-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3422
AS_NP26,GEN,PGSI_1_PDRP02,PGSI_1_PDRP02-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3422
AS_NP15,GEN,PGSI_1_PDRP04,PGSI_1_PDRP04-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3423
AS_NP26,GEN,PGSI_1_PDRP04,PGSI_1_PDRP04-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3423
AS_NP15,GEN,PGSI_1_PDRP05,PGSI_1_PDRP05-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3424
AS_NP26,GEN,PGSI_1_PDRP05,PGSI_1_PDRP05-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3424
AS_NP26,GEN,PGSI_1_PDRP08,PGSI_1_PDRP08-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3425
AS_NP15,GEN,PGSI_1_PDRP08,PGSI_1_PDRP08-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3425
AS_NP26,GEN,PGSI_1_PDRP09,PGSI_1_PDRP09-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3426
AS_NP15,GEN,PGSI_1_PDRP09,PGSI_1_PDRP09-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3426
AS_NP15,GEN,PGSI_1_PDRP10,PGSI_1_PDRP10-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3427
AS_NP26,GEN,PGSI_1_PDRP10,PGSI_1_PDRP10-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3427
AS_NP26,GEN,PGSI_1_PDRP11,PGSI_1_PDRP11-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3428
AS_NP15,GEN,PGSI_1_PDRP11,PGSI_1_PDRP11-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3428
AS_NP15,GEN,PGSI_1_PDRP12,PGSI_1_PDRP12-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3429
AS_NP26,GEN,PGSI_1_PDRP12,PGSI_1_PDRP12-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3429
AS_NP15,GEN,PGSI_1_PDRP13,PGSI_1_PDRP13-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3430
AS_NP26,GEN,PGSI_1_PDRP13,PGSI_1_PDRP13-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3430
AS_NP26,GEN,PGSI_1_PDRP15,PGSI_1_PDRP15-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3431
AS_NP15,GEN,PGSI_1_PDRP15,PGSI_1_PDRP15-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3431
AS_NP26,GEN,PGSI_1_PDRP16,PGSI_1_PDRP16-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3432
AS_NP15,GEN,PGSI_1_PDRP16,PGSI_1_PDRP16-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3432
AS_NP26,GEN,PGSI_1_PDRP17,PGSI_1_PDRP17-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3433
AS_NP15,GEN,PGSI_1_PDRP17,PGSI_1_PDRP17-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3433
AS_NP15,GEN,PGSI_1_PDRP20,PGSI_1_PDRP20-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3434
AS_NP26,GEN,PGSI_1_PDRP20,PGSI_1_PDRP20-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3434
AS_NP15,GEN,PGSI_1_PDRP21,PGSI_1_PDRP21-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3435
AS_NP26,GEN,PGSI_1_PDRP21,PGSI_1_PDRP21-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3435
AS_NP15,GEN,PGSI_1_PDRP22,PGSI_1_PDRP22-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3436
AS_NP26,GEN,PGSI_1_PDRP22,PGSI_1_PDRP22-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3436
AS_NP15,GEN,PGSI_1_PDRP23,PGSI_1_PDRP23-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3437
AS_NP26,GEN,PGSI_1_PDRP23,PGSI_1_PDRP23-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3437
AS_NP15,GEN,PGSI_1_PDRP24,PGSI_1_PDRP24-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3438
AS_NP26,GEN,PGSI_1_PDRP24,PGSI_1_PDRP24-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3438
AS_NP15,GEN,PGSI_1_PDRP25,PGSI_1_PDRP25-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3439
AS_NP26,GEN,PGSI_1_PDRP25,PGSI_1_PDRP25-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3439
AS_NP15,GEN,PGSI_1_PDRP26,PGSI_1_PDRP26-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3440
AS_NP26,GEN,PGSI_1_PDRP26,PGSI_1_PDRP26-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3440
AS_NP15,GEN,PGSI_1_PDRP27,PGSI_1_PDRP27-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3441
AS_NP26,GEN,PGSI_1_PDRP27,PGSI_1_PDRP27-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3441
AS_NP15,GEN,PGSI_1_PDRP28,PGSI_1_PDRP28-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3442
AS_NP26,GEN,PGSI_1_PDRP28,PGSI_1_PDRP28-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3442
AS_NP26,GEN,PGSI_1_PDRP29,PGSI_1_PDRP29-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3443
AS_NP15,GEN,PGSI_1_PDRP29,PGSI_1_PDRP29-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3443
AS_NP15,GEN,PGSI_1_PDRP31,PGSI_1_PDRP31-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3444
AS_NP26,GEN,PGSI_1_PDRP31,PGSI_1_PDRP31-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3444
AS_NP15,GEN,PGSI_1_PDRP33,PGSI_1_PDRP33-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3445
AS_NP26,GEN,PGSI_1_PDRP33,PGSI_1_PDRP33-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3445
AS_NP26,GEN,PGSI_1_PDRP35,PGSI_1_PDRP35-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3446
AS_NP15,GEN,PGSI_1_PDRP35,PGSI_1_PDRP35-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3446
AS_NP15,GEN,PGSI_1_PDRP36,PGSI_1_PDRP36-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3447
AS_NP26,GEN,PGSI_1_PDRP36,PGSI_1_PDRP36-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3447
AS_NP15,GEN,PGSI_1_PDRP37,PGSI_1_PDRP37-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3448
AS_NP26,GEN,PGSI_1_PDRP37,PGSI_1_PDRP37-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3448
AS_NP26,GEN,PGSI_1_PDRP39,PGSI_1_PDRP39-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3449
AS_NP15,GEN,PGSI_1_PDRP39,PGSI_1_PDRP39-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3449
AS_NP26,GEN,PGSI_1_PDRP40,PGSI_1_PDRP40-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3450
AS_NP15,GEN,PGSI_1_PDRP40,PGSI_1_PDRP40-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3450
AS_NP15,GEN,PGSI_1_PDRP41,PGSI_1_PDRP41-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3451
AS_NP26,GEN,PGSI_1_PDRP41,PGSI_1_PDRP41-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3451
AS_NP15,GEN,PGSI_1_PDRP42,PGSI_1_PDRP42-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3452
AS_NP26,GEN,PGSI_1_PDRP42,PGSI_1_PDRP42-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3452
AS_NP15,GEN,PGSI_1_PDRP43,PGSI_1_PDRP43-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3453
AS_NP26,GEN,PGSI_1_PDRP43,PGSI_1_PDRP43-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3453
AS_NP26,GEN,PGSI_1_PDRP44,PGSI_1_PDRP44-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3454
AS_NP15,GEN,PGSI_1_PDRP44,PGSI_1_PDRP44-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3454
AS_NP26,GEN,PGSI_1_PDRP45,PGSI_1_PDRP45-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3455
AS_NP15,GEN,PGSI_1_PDRP45,PGSI_1_PDRP45-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3455
AS_NP15,GEN,PGSI_1_PDRP46,PGSI_1_PDRP46-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3456
AS_NP26,GEN,PGSI_1_PDRP46,PGSI_1_PDRP46-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3456
AS_NP26,GEN,PGSI_1_PDRP48,PGSI_1_PDRP48-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3457
AS_NP15,GEN,PGSI_1_PDRP48,PGSI_1_PDRP48-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3457
AS_NP15,GEN,PGSI_1_PDRP49,PGSI_1_PDRP49-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3458
AS_NP26,GEN,PGSI_1_PDRP49,PGSI_1_PDRP49-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3458
AS_NP26,GEN,PGSI_1_PDRP50,PGSI_1_PDRP50-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3459
AS_NP15,GEN,PGSI_1_PDRP50,PGSI_1_PDRP50-APND,N/A,22M7_DB114,2022-07-28T00:00:00,3459
